,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico,id_cluster
4567,6,5,1,6,0,1
4613,5,3,2,6,0,1
4656,5,2,3,6,0,1
4671,6,4,0,6,0,1
4821,5,3,2,8,0,1
4843,5,5,0,7,0,1
4864,4,1,3,8,0,1
5242,6,5,0,7,0,1
5255,8,8,0,8,0,1
5256,8,8,0,8,0,1
5257,8,8,0,8,0,1
5258,8,8,0,8,0,1
5259,8,8,0,8,0,1
5260,8,8,0,8,0,1
5271,10,10,0,11,0,1
5274,6,4,2,9,0,1
5280,7,6,0,8,0,1
5287,7,6,1,8,0,1
5291,8,8,0,8,0,1
5292,6,6,0,8,0,1
5306,5,5,0,6,0,1
5307,5,4,1,7,0,1
5310,7,7,0,7,0,1
5333,6,5,1,7,0,1
5336,6,5,1,6,0,1
5353,7,4,3,7,0,1
5354,6,6,0,8,0,1
5358,5,2,2,11,0,1
5362,6,5,0,6,0,1
5363,6,5,0,6,0,1
5371,5,5,0,7,0,1
5374,10,10,0,11,0,1
5376,7,7,0,8,0,1
5379,5,3,1,9,0,1
5381,7,6,1,7,0,1
5382,10,10,0,10,0,1
5387,8,8,0,9,0,1
5391,4,1,2,10,0,1
5394,9,6,2,9,0,1
5395,5,4,1,7,0,1
5397,9,7,1,9,0,1
5404,9,7,2,9,0,1
5409,6,5,1,8,0,1
5412,6,2,2,6,0,1
5413,7,3,3,7,0,1
5419,10,10,0,11,0,1
5428,9,9,0,9,0,1
5440,5,4,1,6,0,1
5453,6,4,1,6,0,1
5457,9,9,0,9,0,1
5459,9,9,0,9,0,1
5461,7,6,0,7,0,1
5462,5,2,3,9,0,1
5463,8,4,3,9,0,1
5464,8,5,3,8,0,1
5465,7,6,1,8,0,1
5466,10,10,0,10,0,1
5468,8,6,2,8,0,1
5472,5,3,1,8,0,1
5474,8,4,4,8,0,1
5475,6,5,1,8,0,1
5476,8,5,3,8,0,1
5477,9,5,4,9,0,1
5478,7,3,3,7,0,1
5481,8,6,2,8,0,1
5482,7,3,4,8,0,1
5484,8,5,3,10,0,1
5488,8,3,4,9,0,1
5490,8,3,5,11,0,1
5493,8,6,2,8,0,1
5495,8,7,1,9,0,1
5496,9,9,0,9,0,1
5499,8,7,1,8,0,1
5501,8,8,0,10,0,1
5502,5,3,2,6,0,1
5503,8,7,1,8,0,1
5505,5,2,3,6,0,1
5506,11,11,0,11,0,1
5507,9,9,0,9,0,1
5508,9,9,0,10,0,1
5510,6,4,2,6,0,1
5511,9,9,0,9,0,1
5512,7,5,1,11,0,1
5515,8,8,0,8,0,1
5516,10,10,0,10,0,1
5517,6,3,3,8,0,1
5520,9,6,3,9,0,1
5521,9,7,2,9,0,1
5522,8,5,3,9,0,1
5525,8,8,0,9,0,1
5527,8,6,1,8,0,1
5530,7,4,2,7,0,1
5531,8,7,1,8,0,1
5532,9,8,1,9,0,1
5533,9,9,0,9,0,1
5534,7,4,3,9,0,1
5535,8,8,0,8,0,1
5536,7,6,1,8,0,1
5537,6,3,3,7,0,1
5538,8,7,1,8,0,1
5540,8,8,0,9,0,1
5541,8,8,0,8,0,1
5542,8,7,1,8,0,1
5543,9,8,1,9,0,1
5544,8,8,0,9,0,1
5545,7,5,2,9,0,1
5546,8,7,0,8,0,1
5547,8,5,2,8,0,1
5550,6,3,3,6,0,1
5552,9,9,0,9,0,1
5555,6,3,2,6,0,1
5560,8,8,0,8,0,1
5562,7,5,2,7,0,1
5563,8,5,3,8,0,1
5566,9,7,2,9,0,1
5567,8,8,0,8,0,1
5568,9,8,1,9,0,1
5569,8,8,0,8,0,1
5572,7,4,3,7,0,1
5573,7,4,3,9,0,1
5574,9,6,3,11,0,1
5577,7,3,3,7,0,1
5579,9,7,2,9,0,1
5581,10,10,0,10,0,1
5583,10,10,0,10,0,1
5584,9,9,0,9,0,1
5585,10,10,0,10,0,1
5587,7,5,2,7,0,1
5588,8,5,3,8,0,1
5589,9,9,0,12,0,1
5593,10,10,0,10,0,1
5594,10,10,0,10,0,1
5595,7,4,3,8,0,1
5599,7,3,4,9,0,1
5600,11,9,2,11,0,1
5601,10,10,0,10,0,1
5603,9,7,1,9,0,1
5604,6,4,1,7,0,1
5605,8,7,1,8,0,1
5607,7,5,2,7,0,1
5608,7,7,0,9,0,1
5609,7,6,1,7,0,1
5611,8,8,0,8,0,1
5612,7,6,1,7,0,1
5614,8,4,3,8,0,1
5615,5,2,3,7,0,1
5617,9,8,1,11,0,1
5618,8,4,3,9,0,1
5621,7,5,2,7,0,1
5624,5,2,2,8,0,1
5625,7,6,1,9,0,1
5626,7,4,2,7,0,1
5627,7,6,1,7,0,1
5628,11,6,5,13,0,1
5629,8,8,0,8,0,1
5631,8,7,1,9,0,1
5637,11,11,0,11,0,1
5638,7,5,1,11,0,1
5640,7,6,1,8,0,1
5641,6,3,2,6,0,1
5642,9,7,1,11,0,1
5643,7,6,1,7,0,1
5644,7,7,0,7,0,1
5646,9,6,2,11,0,1
5647,6,5,0,10,0,1
5649,6,4,2,7,0,1
5650,7,3,4,8,0,1
5652,8,6,1,8,0,1
5653,8,7,1,9,0,1
5655,6,3,3,6,0,1
5657,8,8,0,8,0,1
5659,8,7,1,8,0,1
5662,9,8,0,9,0,1
5664,7,4,3,7,0,1
5665,8,8,0,8,0,1
5669,8,8,0,8,0,1
5670,7,5,2,10,0,1
5671,9,5,4,11,0,1
5672,6,3,3,7,0,1
5675,8,8,0,11,0,1
5677,10,10,0,10,0,1
5680,6,3,3,7,0,1
5681,6,5,1,7,0,1
5682,5,2,3,6,0,1
5683,10,10,0,10,0,1
5684,7,5,1,8,0,1
5686,7,5,2,7,0,1
5687,6,4,2,8,0,1
5688,10,9,1,10,0,1
5689,7,6,1,7,0,1
5694,7,4,3,8,0,1
5696,10,8,2,10,0,1
5704,11,9,2,13,0,1
5706,8,8,0,9,0,1
5707,7,4,3,8,0,1
5708,9,8,0,9,0,1
5709,9,8,0,9,0,1
5711,7,4,2,7,0,1
5714,6,4,2,7,0,1
5715,5,3,2,6,0,1
5717,6,3,3,10,0,1
5720,6,3,2,7,0,1
5725,7,3,4,8,0,1
5726,8,8,0,10,0,1
5727,9,5,4,10,0,1
5729,6,4,2,6,0,1
5731,8,5,2,8,0,1
5732,6,4,2,10,0,1
5733,6,4,1,8,0,1
5734,5,2,2,7,0,1
5735,7,6,1,7,0,1
5736,6,4,2,9,0,1
5743,7,4,3,7,0,1
5745,8,8,0,9,0,1
5747,5,3,2,8,0,1
5748,6,4,2,6,0,1
5749,8,5,3,8,0,1
5751,7,4,3,7,0,1
5761,7,3,3,9,0,1
5763,5,3,2,6,0,1
5767,7,2,2,7,0,1
5768,8,6,2,8,0,1
5769,9,8,1,10,0,1
5770,5,1,3,7,0,1
5771,9,5,4,10,0,1
5772,7,6,1,7,0,1
5774,7,7,0,9,0,1
5775,8,8,0,8,0,1
5776,8,7,0,8,0,1
5777,9,6,1,9,0,1
5778,7,6,0,8,0,1
5779,5,3,2,7,0,1
5780,7,4,2,7,0,1
5781,7,4,3,8,0,1
5782,8,8,0,10,0,1
5786,7,7,0,8,0,1
5787,6,3,2,6,0,1
5788,7,5,2,7,0,1
5789,8,5,3,9,0,1
5791,7,7,0,8,0,1
5796,8,4,4,9,0,1
5797,7,7,0,7,0,1
5798,8,6,0,9,0,1
5799,7,4,3,8,0,1
5801,8,7,1,8,0,1
5803,8,6,1,8,0,1
5804,7,4,3,7,0,1
5806,8,5,3,8,0,1
5809,6,4,2,9,0,1
5813,7,6,1,9,0,1
5814,6,5,0,7,0,1
5818,6,3,3,6,0,1
5819,6,4,2,6,0,1
5821,7,3,4,12,0,1
5822,10,9,1,10,0,1
5824,6,5,1,6,0,1
5825,4,3,1,8,0,1
5826,8,5,3,8,0,1
5827,8,8,0,9,0,1
5829,9,5,3,9,0,1
5830,7,5,1,7,0,1
5833,8,7,0,9,0,1
5836,4,2,2,9,0,1
5840,6,5,1,9,0,1
5844,7,5,2,7,0,1
5845,6,3,2,6,0,1
5848,9,6,2,9,0,1
5850,5,5,0,6,0,1
5852,9,6,2,9,0,1
5853,9,8,0,9,0,1
5855,6,6,0,6,0,1
5863,7,4,3,8,0,1
5864,6,3,3,7,0,1
5867,6,3,3,7,0,1
5869,6,3,3,8,0,1
5875,7,7,0,7,0,1
5876,7,6,1,8,0,1
5877,7,3,4,8,0,1
5883,6,4,2,6,0,1
5884,8,6,2,11,0,1
5885,6,5,1,7,0,1
5886,7,5,2,7,0,1
5888,6,4,2,6,0,1
5889,10,5,5,11,0,1
5890,6,2,2,6,0,1
5896,8,4,4,9,0,1
5898,8,8,0,8,0,1
5900,6,4,2,6,0,1
5902,8,8,0,8,0,1
5908,8,7,1,8,0,1
5912,4,3,1,8,0,1
5914,4,1,3,9,0,1
5918,5,0,4,8,0,1
5920,5,4,1,7,0,1
5921,8,7,0,8,0,1
5922,8,5,2,8,0,1
5924,6,2,2,6,0,1
5926,5,2,3,8,0,1
5927,6,3,3,6,0,1
5928,7,4,3,7,0,1
5933,8,4,3,8,0,1
5934,7,5,2,7,0,1
5935,7,6,1,8,0,1
5937,7,6,1,7,0,1
5940,8,5,2,8,0,1
5941,6,4,2,6,0,1
5944,7,7,0,7,0,1
5946,7,2,4,8,0,1
5949,4,1,3,8,0,1
5952,8,7,1,8,0,1
5954,7,6,1,8,0,1
5955,7,2,4,8,0,1
5956,7,6,1,7,0,1
5957,6,1,3,6,0,1
5959,8,7,1,9,0,1
5961,7,6,1,7,0,1
5962,10,9,0,10,0,1
5964,9,6,3,9,0,1
5967,5,3,2,7,0,1
5970,6,2,4,10,0,1
5972,7,7,0,9,0,1
5974,8,8,0,8,0,1
5975,8,8,0,9,0,1
5977,8,4,4,8,0,1
5978,7,3,3,7,0,1
5979,7,5,1,7,0,1
5981,8,4,4,9,0,1
5984,7,4,3,9,0,1
5986,8,8,0,8,0,1
5988,6,3,3,6,0,1
5989,8,6,0,9,0,1
5993,6,2,4,8,0,1
6004,8,8,0,9,0,1
6005,5,4,1,6,0,1
6006,6,5,1,7,0,1
6012,6,3,3,9,0,1
6013,9,8,0,9,0,1
6015,8,7,1,8,0,1
6017,7,4,3,7,0,1
6018,8,6,2,8,0,1
6019,4,3,1,9,0,1
6022,6,5,1,8,0,1
6032,8,7,1,8,0,1
6036,6,3,1,7,0,1
6038,8,8,0,8,0,1
6040,8,5,2,8,0,1
6042,8,3,4,8,0,1
6043,9,5,3,9,0,1
6046,9,4,5,10,0,1
6047,6,4,2,6,0,1
6051,8,7,1,9,0,1
6054,9,8,1,9,0,1
6061,9,6,3,9,0,1
6067,5,3,2,6,0,1
6075,10,7,3,10,0,1
6076,9,7,2,9,0,1
6077,9,8,0,9,0,1
6079,8,5,3,8,0,1
6082,8,6,2,8,0,1
6083,6,3,2,6,0,1
6084,9,8,0,9,0,1
6085,8,7,1,8,0,1
6086,8,7,1,8,0,1
6087,6,3,3,6,0,1
6088,5,2,2,7,0,1
6089,4,4,0,8,0,1
6090,7,2,3,7,0,1
6096,8,6,2,9,0,1
6097,6,2,2,6,0,1
6100,4,1,2,10,0,1
6102,8,4,4,8,0,1
6103,6,2,4,8,0,1
6104,5,4,1,7,0,1
6105,5,4,1,7,0,1
6106,6,6,0,7,0,1
6107,8,8,0,8,0,1
6109,8,8,0,9,0,1
6111,10,9,1,12,0,1
6112,9,6,3,10,0,1
6113,7,5,2,7,0,1
6115,9,7,2,10,0,1
6116,9,8,1,10,0,1
6120,9,7,1,9,0,1
6122,7,7,0,7,0,1
6124,8,6,2,9,0,1
6125,7,7,0,7,0,1
6130,3,2,1,13,0,1
6131,8,5,3,8,0,1
6132,7,6,1,7,0,1
6133,6,2,3,8,0,1
6135,6,3,3,7,0,1
6136,4,2,2,8,0,1
6138,8,6,2,9,0,1
6141,7,4,3,7,0,1
6142,5,4,1,9,0,1
6143,10,10,0,10,0,1
6144,9,8,1,11,0,1
6145,7,6,1,8,0,1
6146,6,0,5,10,0,1
6147,6,4,2,6,0,1
6149,9,7,2,9,0,1
6150,8,4,4,9,0,1
6151,5,5,0,6,0,1
6152,10,10,0,10,0,1
6153,8,8,0,8,0,1
6155,8,7,1,9,0,1
6156,10,10,0,10,0,1
6157,6,3,3,6,0,1
6158,8,6,2,9,0,1
6159,8,8,0,8,0,1
6161,8,6,2,10,0,1
6162,6,4,2,8,0,1
6164,7,4,3,7,0,1
6165,7,4,3,7,0,1
6168,8,7,1,9,0,1
6169,8,6,2,8,0,1
6170,10,10,0,10,0,1
6171,8,7,1,9,0,1
6172,7,4,3,8,0,1
6173,9,6,3,9,0,1
6174,6,3,3,10,0,1
6175,8,7,1,8,0,1
6176,7,5,2,7,0,1
6177,9,8,1,9,0,1
6179,4,1,3,8,0,1
6180,6,3,3,6,0,1
6182,9,5,4,10,0,1
6183,8,8,0,9,0,1
6185,8,7,1,8,0,1
6186,10,10,0,10,0,1
6187,5,2,1,8,0,1
6192,7,7,0,7,0,1
6193,10,7,3,12,0,1
6194,8,8,0,8,0,1
6196,8,6,2,10,0,1
6197,5,2,3,6,0,1
6198,7,4,3,9,0,1
6199,9,9,0,9,0,1
6200,8,7,1,8,0,1
6201,8,8,0,10,0,1
6203,7,6,1,7,0,1
6205,6,5,1,7,0,1
6206,8,5,3,8,0,1
6207,5,2,3,6,0,1
6208,8,7,1,9,0,1
6209,5,4,1,7,0,1
6210,7,5,2,7,0,1
6211,8,6,2,8,0,1
6213,8,5,3,9,0,1
6214,7,6,1,8,0,1
6215,7,6,1,8,0,1
6216,9,8,0,9,0,1
6217,7,7,0,8,0,1
6218,6,4,2,7,0,1
6220,6,4,2,7,0,1
6221,6,4,1,10,0,1
6226,6,1,4,9,0,1
6227,10,10,0,10,0,1
6229,5,3,2,7,0,1
6230,7,5,2,8,0,1
6234,8,7,1,9,0,1
6237,5,4,1,7,0,1
6238,8,8,0,8,0,1
6240,6,3,3,8,0,1
6241,6,4,2,8,0,1
6242,9,7,1,11,0,1
6243,6,3,3,6,0,1
6244,6,2,3,7,0,1
6245,7,6,1,7,0,1
6246,6,3,3,7,0,1
6248,7,4,3,7,0,1
6251,7,2,4,12,0,1
6252,9,8,1,10,0,1
6254,10,7,2,10,0,1
6262,7,5,2,7,0,1
6263,8,5,3,8,0,1
6265,9,6,2,9,0,1
6269,8,7,1,8,0,1
6270,8,7,1,9,0,1
6271,8,4,3,8,0,1
6272,8,6,2,8,0,1
6273,8,8,0,9,0,1
6278,8,5,3,8,0,1
6280,5,2,3,6,0,1
6282,6,5,1,7,0,1
6284,6,3,3,7,0,1
6286,8,3,4,8,0,1
6288,7,3,3,11,0,1
6291,7,3,4,9,0,1
6294,9,6,3,9,0,1
6295,9,8,1,9,0,1
6297,8,7,1,8,0,1
6298,6,5,1,7,0,1
6299,8,8,0,8,0,1
6300,7,7,0,10,0,1
6301,5,5,0,8,0,1
6305,6,2,3,9,0,1
6306,7,3,4,9,0,1
6309,9,7,1,9,0,1
6310,6,4,2,10,0,1
6313,6,1,4,11,0,1
6317,7,4,3,7,0,1
6321,6,1,3,7,0,1
6325,8,4,4,9,0,1
6327,8,7,1,9,0,1
6328,10,10,0,10,0,1
6329,8,5,2,8,0,1
6331,5,1,3,11,0,1
6335,8,7,1,8,0,1
6336,8,6,1,8,0,1
6338,8,7,0,8,0,1
6343,7,3,4,8,0,1
6346,7,2,4,8,0,1
6348,5,3,2,11,0,1
6349,7,6,1,9,0,1
6351,7,6,1,8,0,1
6352,6,4,1,6,0,1
6353,5,3,2,7,0,1
6356,6,4,2,7,0,1
6362,7,5,2,7,0,1
6365,11,10,1,11,0,1
6370,7,4,3,7,0,1
6374,7,7,0,9,0,1
6376,12,10,2,12,0,1
6378,10,10,0,10,0,1
6379,6,2,4,8,0,1
6380,6,5,1,7,0,1
6382,5,1,3,8,0,1
6383,5,2,3,6,0,1
6385,6,3,3,6,0,1
6386,7,7,0,7,0,1
6387,8,5,3,9,0,1
6389,8,7,0,8,0,1
6395,6,3,3,6,0,1
6396,6,3,3,6,0,1
6404,4,2,2,8,0,1
6405,7,3,4,9,0,1
6406,4,3,1,8,0,1
6409,6,3,3,6,0,1
6412,5,2,3,7,0,1
6414,8,7,1,9,0,1
6415,9,4,4,9,0,1
6419,9,6,2,10,0,1
6420,7,5,2,7,0,1
6421,7,5,2,7,0,1
6427,6,4,2,6,0,1
6438,9,8,1,11,0,1
6441,8,3,4,8,0,1
6442,9,7,2,11,0,1
6446,5,3,2,8,0,1
6452,11,8,3,11,0,1
6455,8,7,0,8,0,1
6458,5,2,3,6,0,1
6460,7,4,2,7,0,1
6462,10,10,0,10,0,1
6465,6,4,2,7,0,1
6469,6,1,4,10,0,1
6474,7,3,4,8,0,1
6483,6,1,3,6,0,1
6486,5,1,3,7,0,1
6487,9,8,1,9,0,1
6490,6,6,0,6,0,1
6493,9,8,1,9,0,1
6494,5,4,1,6,0,1
6498,9,6,2,9,0,1
6509,8,7,0,9,0,1
6510,6,5,1,8,0,1
6511,8,7,1,8,0,1
6515,7,7,0,8,0,1
6519,8,5,3,8,0,1
6523,8,7,1,8,0,1
6524,8,6,2,8,0,1
6526,7,5,2,8,0,1
6530,7,3,4,8,0,1
6532,5,2,3,8,0,1
6535,8,7,1,8,0,1
6536,6,5,1,7,0,1
6537,11,11,0,16,0,1
6542,10,8,1,12,0,1
6547,6,1,3,7,0,1
6548,7,5,2,8,0,1
6550,8,7,1,8,0,1
6552,6,4,2,6,0,1
6556,5,3,2,6,0,1
6559,8,6,1,8,0,1
6562,8,7,1,8,0,1
6563,7,6,1,10,0,1
6564,8,7,1,9,0,1
6565,9,8,1,9,0,1
6568,5,3,2,6,0,1
6571,7,5,1,7,0,1
6574,5,0,5,10,0,1
6576,8,4,4,9,0,1
6578,6,2,3,6,0,1
6579,6,1,3,6,0,1
6583,8,4,4,8,0,1
6585,5,2,3,7,0,1
6587,5,4,1,6,0,1
6592,11,9,2,11,0,1
6593,7,4,3,10,0,1
6594,8,7,1,8,0,1
6597,9,5,4,9,0,1
6610,5,3,2,8,0,1
6613,8,6,2,8,0,1
6614,5,3,2,8,0,1
6615,9,4,4,10,0,1
6618,6,5,1,6,0,1
6619,5,4,1,7,0,1
6620,5,3,2,7,0,1
6621,8,4,4,8,0,1
6622,5,1,3,8,0,1
6623,4,0,4,8,0,1
6624,5,1,3,8,0,1
6626,6,4,2,6,0,1
6628,9,5,3,9,0,1
6629,6,4,2,8,0,1
6630,10,9,1,11,0,1
6632,6,1,4,9,0,1
6633,6,6,0,7,0,1
6634,6,2,4,11,0,1
6636,7,5,2,8,0,1
6639,6,4,1,10,0,1
6641,7,6,0,7,0,1
6643,7,4,2,7,0,1
6649,7,3,4,9,0,1
6650,4,1,3,9,0,1
6651,6,2,4,8,0,1
6652,6,4,2,6,0,1
6660,9,5,4,10,0,1
6661,7,6,1,8,0,1
6662,5,2,3,8,0,1
6670,4,1,3,9,0,1
6671,8,6,2,9,0,1
6672,8,6,2,9,0,1
6676,6,2,3,7,0,1
6678,9,9,0,10,0,1
6683,8,6,2,9,0,1
6684,5,2,3,6,0,1
6687,7,4,3,7,0,1
6689,5,2,3,7,0,1
6691,10,10,0,10,0,1
6694,9,5,3,10,0,1
6695,8,8,0,9,0,1
6696,6,3,3,7,0,1
6699,8,4,4,9,0,1
6700,9,7,2,10,0,1
6701,10,9,1,10,0,1
6702,6,2,4,9,0,1
6703,9,7,1,9,0,1
6710,8,7,1,8,0,1
6711,5,2,2,7,0,1
6713,8,5,2,8,0,1
6715,7,3,2,9,0,1
6719,7,3,4,9,0,1
6721,6,3,3,6,0,1
6724,9,6,2,9,0,1
6725,8,4,4,8,0,1
6729,6,3,3,6,0,1
6731,8,6,2,8,0,1
6732,8,6,2,8,0,1
6740,8,7,1,8,0,1
6742,8,5,2,9,0,1
6744,7,5,1,7,0,1
6745,7,5,2,7,0,1
6747,7,4,3,7,0,1
6748,7,4,2,7,0,1
6749,8,7,1,9,0,1
6750,7,3,2,7,0,1
6753,8,7,1,9,0,1
6756,7,4,3,8,0,1
6761,6,3,3,7,0,1
6762,9,5,4,10,0,1
6763,8,7,0,8,0,1
6765,7,3,4,8,0,1
6768,4,1,2,9,0,1
6771,7,5,2,8,0,1
6773,6,3,3,6,0,1
6775,6,3,2,7,0,1
6777,5,2,3,6,0,1
6778,8,7,1,8,0,1
6779,8,6,2,8,0,1
6783,9,7,1,9,0,1
6785,7,4,3,8,0,1
6788,5,2,3,8,0,1
6789,4,4,0,8,0,1
6792,5,1,4,9,0,1
6794,7,6,1,8,0,1
6795,8,7,1,8,0,1
6796,5,2,3,6,0,1
6798,9,5,3,12,0,1
6799,7,3,2,8,0,1
6810,7,3,3,13,0,1
6816,6,6,0,7,0,1
6817,5,1,4,8,0,1
6821,7,6,0,7,0,1
6823,6,3,3,8,0,1
6824,5,0,4,10,0,1
6825,7,5,1,7,0,1
6829,6,2,3,8,0,1
6830,7,4,1,8,0,1
6835,6,4,2,7,0,1
6838,7,5,2,8,0,1
6841,5,1,3,7,0,1
6842,5,5,0,6,0,1
6846,8,8,0,8,0,1
6847,10,10,0,11,0,1
6851,8,6,2,9,0,1
6854,8,4,4,8,0,1
6855,7,3,4,8,0,1
6858,5,3,2,7,0,1
6862,5,4,1,7,0,1
6864,7,4,3,8,0,1
6865,8,7,0,9,0,1
6868,5,2,2,9,0,1
6870,8,8,0,12,0,1
6871,6,4,2,7,0,1
6872,6,2,3,6,0,1
6873,9,8,0,9,0,1
6881,4,1,3,11,0,1
6885,6,1,3,6,0,1
6892,8,6,2,9,0,1
6911,8,7,1,10,0,1
6917,6,5,1,6,0,1
6921,9,3,5,10,0,1
6929,8,6,1,8,0,1
6932,7,4,2,9,0,1
6933,5,2,3,6,0,1
6935,4,3,1,9,0,1
6936,6,4,2,9,0,1
6937,10,9,1,10,0,1
6939,8,7,1,9,0,1
6941,6,3,3,9,0,1
6942,7,4,3,10,0,1
6944,10,6,4,11,0,1
6945,11,7,4,12,0,1
6946,5,2,3,7,0,1
6955,6,2,4,9,0,1
6956,12,9,3,12,0,1
6959,10,7,3,12,0,1
6961,6,2,4,9,0,1
6962,8,3,5,10,0,1
6964,10,5,5,10,0,1
6965,6,6,0,7,0,1
6966,10,7,3,13,0,1
6968,5,2,3,10,0,1
6969,6,2,4,9,0,1
6970,11,11,0,11,0,1
6971,6,3,3,8,0,1
6972,13,12,1,15,0,1
6973,8,5,3,11,0,1
6974,13,7,6,13,0,1
6976,10,6,4,11,0,1
6977,5,2,3,9,0,1
6978,9,5,4,11,0,1
6980,12,10,2,12,0,1
6981,7,4,3,11,0,1
6982,9,7,2,12,0,1
6983,10,7,3,11,0,1
6986,9,6,3,11,0,1
6987,14,13,1,14,0,1
6988,10,7,3,10,0,1
6989,6,4,2,6,0,1
6991,14,13,1,14,0,1
6992,11,9,2,11,0,1
6993,16,16,0,16,0,1
6995,14,13,1,17,0,1
6996,6,5,1,6,0,1
6997,5,2,3,7,0,1
6999,15,12,3,16,0,1
7000,4,1,3,9,0,1
7002,11,6,5,12,0,1
7003,11,7,4,11,0,1
7004,10,10,0,10,0,1
7005,6,6,0,10,0,1
7007,10,6,4,10,0,1
7008,5,2,3,8,0,1
7010,11,10,1,12,0,1
7011,14,14,0,14,0,1
7012,8,7,1,14,0,1
7015,9,8,1,9,0,1
7017,9,4,5,10,0,1
7018,6,2,4,8,0,1
7020,6,2,4,8,0,1
7021,6,3,3,9,0,1
7023,6,3,3,8,0,1
7024,7,4,3,11,0,1
7025,6,3,3,9,0,1
7026,12,11,1,12,0,1
7027,7,4,3,7,0,1
7028,8,3,5,10,0,1
7030,7,4,3,10,0,1
7031,9,6,3,10,0,1
7033,6,2,4,8,0,1
7036,14,10,4,14,0,1
7038,11,9,2,12,0,1
7040,12,9,3,13,0,1
7041,11,9,2,11,0,1
7042,5,4,1,7,0,1
7044,11,9,2,12,0,1
7045,12,11,1,12,0,1
7046,12,9,3,13,0,1
7047,11,8,3,11,0,1
7048,11,10,1,11,0,1
7049,9,6,3,10,0,1
7050,6,4,2,6,0,1
7051,12,11,1,12,0,1
7052,6,5,1,9,0,1
7053,8,4,4,9,0,1
7054,7,3,4,9,0,1
7055,11,7,4,11,0,1
7056,11,8,3,11,0,1
7057,7,5,2,9,0,1
7058,12,12,0,12,0,1
7059,12,12,0,12,0,1
7063,9,6,3,10,0,1
7064,11,11,0,12,0,1
7065,11,10,1,11,0,1
7067,12,12,0,13,0,1
7068,5,3,2,7,0,1
7070,6,4,2,6,0,1
7071,9,5,4,9,0,1
7072,14,14,0,14,0,1
7074,5,5,0,6,0,1
7075,10,8,2,12,0,1
7076,8,5,3,8,0,1
7077,11,10,1,12,0,1
7079,5,4,1,9,0,1
7080,7,7,0,10,0,1
7081,15,15,0,15,0,1
7082,8,4,4,9,0,1
7084,6,4,2,11,0,1
7087,6,5,1,10,0,1
7088,7,5,2,12,0,1
7089,6,3,3,11,0,1
7091,6,4,2,11,0,1
7092,12,11,1,12,0,1
7093,9,5,4,11,0,1
7097,9,9,0,10,0,1
7098,9,6,1,11,0,1
7099,12,8,4,16,0,1
7101,13,12,1,13,0,1
7102,10,9,1,10,0,1
7103,7,6,1,7,0,1
7105,7,4,3,11,0,1
7106,7,6,1,10,0,1
7107,10,7,3,11,0,1
7108,14,12,2,16,0,1
7109,7,3,4,10,0,1
7110,14,13,1,15,0,1
7112,17,16,1,18,0,1
7113,6,5,1,11,0,1
7117,5,4,1,7,0,1
7118,12,9,3,12,0,1
7119,11,10,1,11,0,1
7120,7,5,2,11,0,1
7122,6,6,0,12,0,1
7123,7,3,4,11,0,1
7124,6,3,3,6,0,1
7125,8,4,4,10,0,1
7126,8,4,4,9,0,1
7127,12,12,0,12,0,1
7130,5,4,1,9,0,1
7131,14,14,0,14,0,1
7133,7,3,4,8,0,1
7134,10,6,4,11,0,1
7135,11,7,4,14,0,1
7137,9,6,3,12,0,1
7138,6,5,1,10,0,1
7141,13,9,4,15,0,1
7142,9,7,2,10,0,1
7143,12,11,1,12,0,1
7144,9,5,4,12,0,1
7145,12,12,0,12,0,1
7146,8,4,4,9,0,1
7148,15,13,2,15,0,1
7149,11,11,0,11,0,1
7150,10,6,4,10,0,1
7151,10,7,3,11,0,1
7152,6,5,1,10,0,1
7153,12,11,1,12,0,1
7154,9,7,2,9,0,1
7155,19,18,1,19,0,1
7156,14,14,0,14,0,1
7157,6,5,1,7,0,1
7158,10,8,2,14,0,1
7161,8,5,3,10,0,1
7162,7,4,3,10,0,1
7163,7,3,4,11,0,1
7165,9,4,5,11,0,1
7166,9,9,0,12,0,1
7169,12,11,1,14,0,1
7171,7,4,3,9,0,1
7173,6,4,2,11,0,1
7174,5,3,2,9,0,1
7176,6,3,3,9,0,1
7178,10,6,4,12,0,1
7179,5,2,3,7,0,1
7180,6,2,4,9,0,1
7182,15,15,0,15,0,1
7184,7,3,4,9,0,1
7185,11,10,1,11,0,1
7193,6,6,0,8,0,1
7195,14,11,3,14,0,1
7196,15,15,0,15,0,1
7197,10,6,4,15,0,1
7199,13,13,0,15,0,1
7201,14,13,1,15,0,1
7203,9,6,3,15,0,1
7205,6,5,1,8,0,1
7207,8,5,3,9,0,1
7210,6,5,1,8,0,1
7212,9,9,0,15,0,1
7214,9,4,5,10,0,1
7215,15,14,1,15,0,1
7216,10,6,4,15,0,1
7217,5,2,3,8,0,1
7219,9,7,2,12,0,1
7220,12,9,3,13,0,1
7222,5,3,2,6,0,1
7224,7,5,2,8,0,1
7225,18,17,1,19,0,1
7227,11,9,2,15,0,1
7230,12,11,1,14,0,1
7231,11,9,2,11,0,1
7235,11,9,2,11,0,1
7236,14,9,5,16,0,1
7237,5,5,0,11,0,1
7238,12,10,2,12,0,1
7239,5,4,1,8,0,1
